伝票番号,明細番号,要求明細番号,営業日付,開店回数,店舗コード,店舗名,明細区分,商品コード,バーコード,商品名,仕入先名,部門名,分類１名,原価,商品管理区分,標準金額,標準税額,税率,販売金額,販売税額,数量,小計金額,小計税額,P/S区分,按分後金額,按分後税額,値引区分,部門販売フラグ,免税用商品区分,軽減税率対象品,伝票引除外,売上報告控除区分,(伝)現金,(伝)クレジット,(伝)売掛,(伝)その他,登録日時
4298326,3,3,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,1508108005313,2900000191389,316078ﾚｰｽﾏｰﾒｲﾄﾞSK,ＢＬＩＳＴ株式会社,ガーリー,BROWN,1080.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,19132,2026/02/05 18:27:49
4298326,4,4,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,1504014011410,2900000192362,216079ﾘﾎﾞﾝﾊﾟｲﾙｼﾞｬｶﾞｰﾄﾞKT,サンフォード株式会社,ガーリー,PI,1195.00,1,1999,199,10,1999,199,1,1999,199,1,2199,200,0,0,0,0,0,0,0,0,0,19132,2026/02/05 18:27:49
4298326,5,5,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,1508117003133,2900000185302,4852052ｽｴﾎﾟﾝﾋﾞｯﾄﾏｰﾒｲﾄﾞSK,マディ株式会社,ガーリー,IV,1100.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,19132,2026/02/05 18:27:49
4298326,6,6,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,1103120055310,2900000181717,247217ﾌｧｰﾂｷFﾚｻﾞｰJK,株式会社ワンズアーク,TC,BROWN,1980.00,1,5599,559,10,5599,559,1,5599,559,1,6158,559,0,0,0,0,0,0,0,0,0,19132,2026/02/05 18:27:49
4298326,7,7,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,1115147023314,2900000182783,2288TRﾛﾝｸﾞﾌﾞｰﾂ,株式会社LEON,TC,BROWN,2150.00,1,1599,159,10,1599,159,1,1599,159,1,1759,160,0,0,0,0,0,0,0,0,0,19132,2026/02/05 18:27:49
4298324,1,1,20260205,1,01001009,FUN千葉C-one,0,1501049042010,2900000193284,22314ﾏｰﾒｲﾄﾞｼﾞｬﾝｽｶ,株式会社パンプキン,ガーリー,BLACK,1490.00,1,3999,399,10,3999,399,1,3999,399,1,4398,399,0,0,0,0,0,0,0,0,0,7697,2026/02/05 18:28:05
4298324,2,2,20260205,1,01001009,FUN千葉C-one,0,110912309471A33,2900000173248,F-0194ﾃﾞﾆﾑﾌﾚｱｰPT,株式会社フラワージーンズ,TC,BLUE,1370.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,7697,2026/02/05 18:28:05
4298320,1,1,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,1511122006123,2900000157361,113KJ140-02ｶﾀﾚｰｽｷｬﾐ,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,OFF,565.00,1,1599,159,10,1599,159,1,1599,159,1,1759,160,0,0,0,0,0,0,0,0,0,10008,2026/02/05 18:22:02
4298320,2,2,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,110912309471A03,2900000173187,F-0194ﾃﾞﾆﾑﾌﾚｱｰPT,株式会社フラワージーンズ,TC,BLUE,1370.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,10008,2026/02/05 18:22:02
4298320,3,3,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,1507122014510,2900000190900,25AW054-1ｱｼﾒﾁｭﾆｯｸ,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,RD,1195.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,10008,2026/02/05 18:22:02
4298320,4,4,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,10008,2026/02/05 18:22:02
4298318,1,1,20260205,1,01001038,FUNららぽーと海老名,0,1105149022010,2900000194540,460043ｼﾞｯﾌﾟﾗﾒPO,株式会社FUSION,TC,BLACK,850.00,1,2399,239,10,2399,239,1,2399,239,1,2638,239,0,0,0,0,0,0,0,0,0,2638,2026/02/05 18:24:32
4298316,1,1,20260205,1,01001038,FUNららぽーと海老名,0,1505151006620,2900000193550,780512ﾚｰｽﾁｮｰｶｰPO,株式会社パボ,ガーリー,Dot,950.00,1,2599,259,10,2599,259,1,2599,259,1,2858,259,0,0,0,0,0,0,0,0,0,2858,2026/02/05 18:20:41
4298311,1,1,20260205,1,01001028,FUNスマーク伊勢崎,0,1109124009390,2900000193147,62107ﾌﾛﾝﾄﾎﾞﾀﾝPT,株式会社アンシェル,TC,BR系,1470.00,1,3799,379,10,3799,379,1,3799,379,1,4178,379,0,0,0,0,0,0,0,0,0,10200,2026/02/05 18:24:29
4298311,2,2,20260205,1,01001028,FUNスマーク伊勢崎,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,10200,2026/02/05 18:24:29
4298310,1,1,20260205,1,01001054,FUNエミテラス所沢,0,1109122012312,2900000180994,25AW008ｺﾞｳﾋSP,株式会社ＴｒｅｅＴｕｍｂｏ,TC,BROWN,1030.00,1,2599,259,10,2599,259,1,2599,259,1,2858,259,0,0,0,0,0,0,0,0,0,3000,2026/02/05 18:20:38
4298310,2,2,20260205,1,01001054,FUNエミテラス所沢,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3000,2026/02/05 18:20:38
4298309,1,1,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,1103120062940,2900000192720,280725-15ｽｴﾎﾟﾝJK,株式会社ワンズアーク,TC,CG,1430.00,1,3999,399,10,3999,399,1,3999,399,1,4398,399,0,0,0,0,0,0,0,0,0,5408,2026/02/05 18:20:00
4298308,1,1,20260205,1,01001008,FUN柏,0,1513050003310,2900000171244,TGDK302ﾌﾛﾝﾄﾎﾟｹﾊﾞｯｸ,株式会社トップ,ガーリー,BROWN,990.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,6619,2026/02/05 18:18:57
4298308,2,2,20260205,1,01001008,FUN柏,0,1508049012010,2900000165182,10770ｽﾄｰﾝﾁｭｰﾙSK,株式会社パンプキン,ガーリー,BLACK,1080.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,6619,2026/02/05 18:18:57
4298308,3,3,20260205,1,01001008,FUN柏,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,6619,2026/02/05 18:18:57
4298306,1,1,20260205,1,01001043,FUNららぽーと愛知東郷,0,1110149023010,2900000194663,460051ﾗﾒｽﾄｰﾝﾛｺﾞPK,株式会社FUSION,TC,BLACK,1180.00,1,3399,339,10,3399,339,1,3399,339,1,3739,340,0,0,0,0,0,0,0,0,0,8137,2026/02/05 18:19:20
4298306,2,2,20260205,1,01001043,FUNららぽーと愛知東郷,0,1115147021012,2900000181489,638TRｱﾂｿﾞｺｼｮｰﾄﾌﾞｰﾂ,株式会社LEON,TC,BLACK,1880.00,1,3999,399,10,3999,399,1,3999,399,1,4398,399,0,0,0,0,0,0,0,0,0,8137,2026/02/05 18:19:20
4298305,1,1,20260205,1,01001039,FUNイオンモールむさし村山,0,1508122008093,2900000190924,24AW063ﾌﾘﾙﾁｭﾁｭSK,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BK系,1035.00,1,2799,279,10,2799,279,1,2799,279,1,3078,279,0,0,0,0,0,0,0,0,0,3100,2026/02/05 18:18:35
4298305,2,2,20260205,1,01001039,FUNイオンモールむさし村山,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3100,2026/02/05 18:18:35
4298304,1,1,20260205,1,01001009,FUN千葉C-one,0,1113050069220,2900000188501,TGDK400ﾒｲｻｲCAP,株式会社トップ,TC,BEIGE,780.00,1,1999,199,10,1999,199,1,1999,199,1,2198,199,0,0,0,0,0,0,0,0,0,2198,2026/02/05 18:11:42
4298303,1,1,20260205,1,01001036,FUNイオンレイクタウン,0,1110117073940,2900000189560,4859609ﾗﾒﾛｺﾞｼﾞｯﾌﾟPK,マディ株式会社,TC,CG,1310.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,10000,2026/02/05 18:11:52
4298302,1,1,20260205,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1504014011940,2900000192386,216079ﾘﾎﾞﾝﾊﾟｲﾙｼﾞｬｶﾞｰﾄﾞKT,サンフォード株式会社,ガーリー,CG,1195.00,1,1999,199,10,1999,199,1,1999,199,1,2198,199,0,0,0,0,0,0,0,0,0,3737,2026/02/05 18:10:03
4298302,2,2,20260205,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1110122011650,2900000188167,115KJ601ｽﾄｰﾝﾛｺﾞｼｮｰﾄPK,株式会社ＴｒｅｅＴｕｍｂｏ,TC,Camouflage,1100.00,1,1399,139,10,1399,139,1,1399,139,1,1539,140,0,0,0,0,0,0,0,0,0,3737,2026/02/05 18:10:03
4298301,1,1,20260205,1,01001053,FUNイオンモール高崎,0,1105156006940,2900000191440,TR-013ﾚｰｽﾚｲﾔｰﾄﾞAS,株式会社グッドクローズ,TC,CG,1140.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,3760,2026/02/05 18:13:06
4298301,2,2,20260205,1,01001053,FUNイオンモール高崎,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3760,2026/02/05 18:13:06
4298300,1,1,20260205,1,01001043,FUNららぽーと愛知東郷,0,1115147022014,2900000182660,2287TRｱﾂｿﾞｺﾛﾝｸﾞﾌﾞｰﾂ,株式会社LEON,TC,BLACK,2150.00,1,4999,499,10,4999,499,1,4999,499,1,4399,400,0,0,0,0,0,0,0,0,0,4425,2026/02/05 18:13:41
4298300,2,2,20260205,1,01001043,FUNららぽーと愛知東郷,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,26,2,0,0,0,0,0,0,0,0,0,4425,2026/02/05 18:13:41
4298299,1,1,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,1504014006410,2900000176621,215831ｶﾀﾘﾎﾞﾝKT,サンフォード株式会社,ガーリー,PI,1130.00,1,999,99,10,999,99,1,999,99,1,1098,99,0,0,0,0,0,0,0,0,0,1120,2026/02/05 18:07:46
4298299,2,2,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,1120,2026/02/05 18:07:46
4298298,1,1,20260205,1,01001009,FUN千葉C-one,0,1105050205910,2900000192805,TGDK420ﾌｧｰｵﾌｼｮﾙPO,株式会社トップ,TC,GRAY,1080.00,1,999,99,10,999,99,1,999,99,1,1098,99,0,0,0,0,0,0,0,0,0,10010,2026/02/05 18:08:47
4298298,2,2,20260205,1,01001009,FUN千葉C-one,0,9998998011112,2900000103818,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞS,その他,***,WH,7.00,0,10,1,10,10,1,1,10,1,1,11,1,0,0,0,0,0,0,0,0,0,10010,2026/02/05 18:08:47
4298297,1,1,20260205,1,01001009,FUN千葉C-one,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,680,2026/02/05 18:07:37
4298297,2,2,20260205,1,01001009,FUN千葉C-one,0,1110149019940,2900000189379,450604ｼｬﾂﾄﾞｯｷﾝｸﾞPO,株式会社FUSION,TC,CG,1150.00,1,599,59,10,599,59,1,599,59,1,658,59,0,0,0,0,0,0,0,0,0,680,2026/02/05 18:07:37
4298295,1,1,20260205,1,01001036,FUNイオンレイクタウン,0,1507022013790,2900000194335,37011TNﾏﾙﾁﾌﾘﾙBL,株式会社谷口企画,ガーリー,BL系,1140.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,3738,2026/02/05 18:07:45
4298293,1,1,20260205,1,01001036,FUNイオンレイクタウン,0,1501080001130,2900000184800,TR-0319ｴﾘﾌｪｻﾞｰﾐﾆOP,株式会社ケイスタイル,ガーリー,IV,1280.00,1,999,99,10,999,99,1,999,99,1,1098,99,0,0,0,0,0,0,0,0,0,1120,2026/02/05 18:05:51
4298293,2,2,20260205,1,01001036,FUNイオンレイクタウン,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,1120,2026/02/05 18:05:51
4298292,1,1,20260205,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,0,0,20,0,1,20,0,1,20,0,0,0,0,0,0,0,0,0,0,6018,2026/02/05 18:07:12
4298292,2,2,20260205,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1505050004210,2900000193024,TGSS317ﾊﾅｶﾞﾗｷｬﾐAS,株式会社トップ,ガーリー,Y,1050.00,1,2999,0,0,2999,0,1,2999,0,1,2999,0,0,0,0,0,0,0,0,0,0,6018,2026/02/05 18:07:12
4298292,3,3,20260205,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,110912309471A04,2900000173194,F-0194ﾃﾞﾆﾑﾌﾚｱｰPT,株式会社フラワージーンズ,TC,BLUE,1370.00,1,2999,0,0,2999,0,1,2999,0,1,2999,0,0,0,0,0,0,0,0,0,0,6018,2026/02/05 18:07:12
4298290,1,1,20260205,1,01001008,FUN柏,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3000,2026/02/05 18:07:21
4298290,2,2,20260205,1,01001008,FUN柏,0,1501122012310,2900000190870,25AW077-1ｽｿﾌｧｰﾐﾆOP,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BROWN,1280.00,1,399,39,10,399,39,1,399,39,1,439,40,0,0,0,0,0,0,0,0,0,3000,2026/02/05 18:07:21
4298290,3,3,20260205,1,01001008,FUN柏,0,1108133014642,2900000188273,163132ｺｰﾙﾃﾝﾐﾆSK,株式会社パパヴェル,TC,Leopard,1010.00,1,599,59,10,599,59,1,599,59,1,659,60,0,0,0,0,0,0,0,0,0,3000,2026/02/05 18:07:21
4298290,4,4,20260205,1,01001008,FUN柏,0,1105050205910,2900000192805,TGDK420ﾌｧｰｵﾌｼｮﾙPO,株式会社トップ,TC,GRAY,1080.00,1,999,99,10,999,99,1,999,99,1,1098,99,0,0,0,0,0,0,0,0,0,3000,2026/02/05 18:07:21
4298288,1,1,20260205,1,01001050,FUNイオンモール各務原,0,1505122022910,2900000192836,116KJ002ﾎﾞﾀﾝｵﾌｼｮﾙCS,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,GRAY,770.00,1,1999,199,10,1999,199,1,1999,199,1,2198,199,0,0,0,0,0,0,0,0,0,10404,2026/02/05 18:04:20
4298288,2,2,20260205,1,01001050,FUNイオンモール各務原,0,1508049017534,2900000190825,22298ﾏｰﾒｲﾄﾞSK,株式会社パンプキン,ガーリー,VO,1180.00,1,999,99,10,999,99,1,999,99,1,1099,100,0,0,0,0,0,0,0,0,0,10404,2026/02/05 18:04:20
4298288,3,3,20260205,1,01001050,FUNイオンモール各務原,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,10404,2026/02/05 18:04:20
4298287,1,1,20260205,1,01001056,FUNイオンモール岡山,0,1505050004210,2900000193024,TGSS317ﾊﾅｶﾞﾗｷｬﾐAS,株式会社トップ,ガーリー,Y,1050.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,7279,2026/02/05 18:03:38
4298287,2,2,20260205,1,01001056,FUNイオンモール岡山,0,1109123099713,2900000191198,F-0202ｻｲﾄﾞｶｯﾄﾘﾎﾞﾝPT,株式会社フラワージーンズ,TC,BLUE,1340.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,7279,2026/02/05 18:03:38
4298287,3,3,20260205,1,01001056,FUNイオンモール岡山,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,7279,2026/02/05 18:03:38
4298285,1,1,20260205,1,01001008,FUN柏,0,1501122012910,2900000190887,25AW077-1ｽｿﾌｧｰﾐﾆOP,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,GRAY,1280.00,1,399,39,10,399,39,1,399,39,1,438,39,0,0,0,0,0,0,0,0,0,438,2026/02/05 18:01:49
4298284,1,1,20260205,1,01001036,FUNイオンレイクタウン,0,1107133041730,2900000193468,147382ﾈｸﾀｲﾂｷBL,株式会社パパヴェル,TC,SAX,1030.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3320,2026/02/05 18:02:36
4298284,2,2,20260205,1,01001036,FUNイオンレイクタウン,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3320,2026/02/05 18:02:36
4298282,1,1,20260205,1,01001038,FUNららぽーと海老名,0,1110145019650,2900000190702,145009ﾜｯﾍﾟﾝﾛｺﾞPK,株式会社クロスツー,TC,Camouflage,1250.00,1,1599,159,10,1599,159,1,1599,159,1,1758,159,0,0,0,0,0,0,0,0,0,10058,2026/02/05 18:03:28
4298281,1,1,20260205,1,01001008,FUN柏,0,1104066006130,2900000163423,280863ﾗﾒｼｬｷﾞｰPO,ヒロタ株式会社,TC,IV,1130.00,1,599,59,10,599,59,1,599,59,1,658,59,0,0,0,0,0,0,0,0,0,680,2026/02/05 18:00:36
4298281,2,2,20260205,1,01001008,FUN柏,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,680,2026/02/05 18:00:36
4298280,1,1,20260205,1,01001056,FUNイオンモール岡山,0,1115147021012,2900000181489,638TRｱﾂｿﾞｺｼｮｰﾄﾌﾞｰﾂ,株式会社LEON,TC,BLACK,1880.00,1,3999,399,10,3999,399,1,3999,399,1,4398,399,0,0,0,0,0,0,0,0,0,10431,2026/02/05 17:59:19
4298280,2,2,20260205,1,01001056,FUNイオンモール岡山,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,10431,2026/02/05 17:59:19
4298279,1,1,20260205,1,01001036,FUNイオンレイクタウン,0,1501122012310,2900000190870,25AW077-1ｽｿﾌｧｰﾐﾆOP,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BROWN,1280.00,1,399,39,10,399,39,1,399,39,1,438,39,0,0,0,0,0,0,0,0,0,438,2026/02/05 17:59:31
4298278,1,1,20260205,1,01001042,FUNイオンモール大高,0,1109123073013,2900000131705,F-0036CﾎﾞﾀﾝｽｷﾆｰPT,株式会社フラワージーンズ,TC,BLACK,1080.00,1,2399,239,10,2399,239,1,2399,239,1,2638,239,0,0,0,0,0,0,0,0,0,2700,2026/02/05 17:59:24
4298277,1,1,20260205,1,01001039,FUNイオンモールむさし村山,0,1105149022720,2900000194564,460043ｼﾞｯﾌﾟﾗﾒPO,株式会社FUSION,TC,NV,850.00,1,2399,239,10,2399,239,1,2399,239,1,2638,239,0,0,0,0,0,0,0,0,0,2638,2026/02/05 17:56:51
4298276,1,1,20260205,1,01001009,FUN千葉C-one,0,1504014010130,2900000191129,216076ﾚｰｽｷﾘｶｴKT,サンフォード株式会社,ガーリー,IV,1160.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3298,2026/02/05 17:54:25
4298275,1,1,20260205,1,01001009,FUN千葉C-one,0,1504149022130,2900000191631,450702ﾓｰﾙｹｰﾌﾞﾙﾆｯﾄPK,株式会社FUSION,ガーリー,IV,1400.00,1,1599,159,10,1599,159,1,1599,159,1,1758,159,0,0,0,0,0,0,0,0,0,1780,2026/02/05 17:50:33
4298275,2,2,20260205,1,01001009,FUN千葉C-one,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,1780,2026/02/05 17:50:33
4298274,1,1,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,110912307771A33,2900000143708,F-0147CﾃﾞﾆﾑHWﾌﾚｱｰPT,株式会社フラワージーンズ,TC,BLUE,1330.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3298,2026/02/05 17:51:49
4298273,1,1,20260205,1,01001036,FUNイオンレイクタウン,0,1505151006790,2900000193567,780512ﾚｰｽﾁｮｰｶｰPO,株式会社パボ,ガーリー,BL系,950.00,1,2599,259,10,2599,259,1,2599,259,1,2287,208,0,0,0,0,0,0,0,0,0,6334,2026/02/05 17:53:49
4298273,2,2,20260205,1,01001036,FUNイオンレイクタウン,0,1103120054310,2900000181694,247295-1ﾌｧｰFﾚｻﾞｰｼｮｰﾄJK,株式会社ワンズアーク,TC,BROWN,1790.00,1,4599,459,10,4599,459,1,4599,459,1,4047,367,0,0,0,0,0,0,0,0,0,6334,2026/02/05 17:53:49
4298272,1,1,20260205,1,01001038,FUNららぽーと海老名,0,1508049012130,2900000165199,10770ｽﾄｰﾝﾁｭｰﾙSK,株式会社パンプキン,ガーリー,IV,1080.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3320,2026/02/05 17:51:01
4298272,2,2,20260205,1,01001038,FUNららぽーと海老名,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3320,2026/02/05 17:51:01
4298270,1,1,20260205,1,01001050,FUNイオンモール各務原,0,1103120054310,2900000181694,247295-1ﾌｧｰFﾚｻﾞｰｼｮｰﾄJK,株式会社ワンズアーク,TC,BROWN,1790.00,1,4599,459,10,4599,459,1,4599,459,1,5058,459,0,0,0,0,0,0,0,0,0,12549,2026/02/05 17:48:37
4298270,2,2,20260205,1,01001050,FUNイオンモール各務原,0,1504149024720,2900000194533,460052ｽｿﾚｰｽﾘﾎﾞﾝKT,株式会社FUSION,ガーリー,NV,1250.00,1,3599,359,10,3599,359,1,3599,359,1,3959,360,0,0,0,0,0,0,0,0,0,12549,2026/02/05 17:48:37
4298270,3,3,20260205,1,01001050,FUNイオンモール各務原,0,1108050115130,2900000122604,TGSS302ﾌﾟﾘｰﾂﾃｨｱｰﾄﾞSK,株式会社トップ,TC,IV,1150.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,12549,2026/02/05 17:48:37
4298270,4,4,20260205,1,01001050,FUNイオンモール各務原,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,12549,2026/02/05 17:48:37
4298268,1,1,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,1508049012130,2900000165199,10770ｽﾄｰﾝﾁｭｰﾙSK,株式会社パンプキン,ガーリー,IV,1080.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3298,2026/02/05 17:49:29
4298267,1,1,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,1504014011940,2900000192386,216079ﾘﾎﾞﾝﾊﾟｲﾙｼﾞｬｶﾞｰﾄﾞKT,サンフォード株式会社,ガーリー,CG,1195.00,1,1999,199,10,1999,199,1,1999,199,1,2198,199,0,0,0,0,0,0,0,0,0,2250,2026/02/05 17:47:54
4298267,2,2,20260205,1,01001047,FUNラゾーナ川崎プラザ,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,2250,2026/02/05 17:47:54
4298266,1,1,20260205,1,01001036,FUNイオンレイクタウン,0,110912308971A13,2900000160699,F-0184ｳﾞｨﾝﾃｰｼﾞﾌﾚｱPT,株式会社フラワージーンズ,TC,BLUE,1350.00,1,2399,239,10,2399,239,1,2399,239,1,2639,240,0,0,0,0,0,0,0,0,0,7070,2026/02/05 17:48:24
4298266,2,2,20260205,1,01001036,FUNイオンレイクタウン,0,1103120062940,2900000192720,280725-15ｽｴﾎﾟﾝJK,株式会社ワンズアーク,TC,CG,1430.00,1,3999,399,10,3999,399,1,3999,399,1,4398,399,0,0,0,0,0,0,0,0,0,7070,2026/02/05 17:48:24
4298266,3,3,20260205,1,01001036,FUNイオンレイクタウン,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,7070,2026/02/05 17:48:24
4298265,1,1,20260205,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3320,2026/02/05 17:47:57
4298265,2,2,20260205,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1508049012010,2900000165182,10770ｽﾄｰﾝﾁｭｰﾙSK,株式会社パンプキン,ガーリー,BLACK,1080.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3320,2026/02/05 17:47:57
